"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:02:07,2300423","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\269\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 154, Data: C:\Program Files\WindowsApps\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe"
"15:02:07,2300690","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\269\MutableLink","SUCCESS","Type: REG_NONE, Length: 0"
"15:02:07,2302257","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2302760","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read"
"15:02:07,2303856","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read"
"15:02:07,2304620","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:02:07,2305314","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read"
"15:02:07,2309104","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-1954885551-2068432198-3101717203-1001","SUCCESS","Desired Access: Read"
"15:02:07,2311180","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageExternalLocation\Index\UserAndPackage\4^269","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2312024","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageExternalLocation\Index\UserAndPackage\0^269","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2312563","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\269","SUCCESS","Desired Access: Read"
"15:02:07,2312832","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\269\InstalledLocation","BUFFER OVERFLOW","Length: 144"
"15:02:07,2313302","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\269\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 154, Data: C:\Program Files\WindowsApps\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe"
"15:02:07,2313584","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\269\MutableLink","SUCCESS","Type: REG_NONE, Length: 0"
"15:02:07,2316500","mspaint.exe","20252","CreateFile","C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe\ActivationStore.dat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:02:07,2319617","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\PaintUI.RibbonGroup","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2320148","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2320480","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2320807","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2321182","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2322352","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2322848","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read"
"15:02:07,2323337","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12"
"15:02:07,2323530","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository"
"15:02:07,2324471","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2324857","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read"
"15:02:07,2325254","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12"
"15:02:07,2325487","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository"
"15:02:07,2327931","mspaint.exe","20252","CreateFile","C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe\ActivationStore.dat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:02:07,2330776","mspaint.exe","20252","CreateFile","C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe\ActivationStore.dat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:02:07,2366558","mspaint.exe","20252","ReadFile","C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe\Microsoft.UI.Xaml.Controls.dll","SUCCESS","Offset: 5 685 760, Length: 16 384, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:02:07,2369131","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2369981","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2370440","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2370826","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2371141","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2371539","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{4D61F8C3-9F09-4856-A71B-239963629241}\ActivatableClassId","SUCCESS","Desired Access: Read"
"15:02:07,2372018","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{4D61F8C3-9F09-4856-A71B-239963629241}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2372922","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId","SUCCESS","Desired Access: Read"
"15:02:07,2373195","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","SUCCESS","Desired Access: Read"
"15:02:07,2373980","mspaint.exe","20252","RegQueryValue","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\ActivationType","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:02:07,2374296","mspaint.exe","20252","RegQueryValue","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\Server","NAME NOT FOUND","Length: 144"
"15:02:07,2374506","mspaint.exe","20252","RegQueryValue","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\DllPath","SUCCESS","Type: REG_EXPAND_SZ, Length: 62, Data: Microsoft.UI.Xaml.Controls.dll"
"15:02:07,2374803","mspaint.exe","20252","RegQueryValue","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\IsPackageRelativePath","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:02:07,2375223","mspaint.exe","20252","RegQueryValue","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\Threading","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"15:02:07,2375957","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\CustomAttributes","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2376363","mspaint.exe","20252","RegQueryValue","\REGISTRY\A\{A42EA6D1-7CD9-4F17-AA0C-E9230F225436}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush\Private","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:02:07,2377608","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2378320","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read"
"15:02:07,2379165","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read"
"15:02:07,2379628","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:02:07,2380416","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read"
"15:02:07,2381748","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-1954885551-2068432198-3101717203-1001","SUCCESS","Desired Access: Read"
"15:02:07,2384300","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageExternalLocation\Index\UserAndPackage\4^314","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2385442","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageExternalLocation\Index\UserAndPackage\0^314","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2386181","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314","SUCCESS","Desired Access: Read"
"15:02:07,2386655","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314\InstalledLocation","BUFFER OVERFLOW","Length: 144"
"15:02:07,2386877","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe"
"15:02:07,2387147","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314\MutableLink","SUCCESS","Type: REG_NONE, Length: 0"
"15:02:07,2388517","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2388958","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache","SUCCESS","Desired Access: Read"
"15:02:07,2389681","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata","SUCCESS","Desired Access: Read"
"15:02:07,2389940","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Metadata\Revision","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"15:02:07,2390591","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Index\PackageFullName\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe","SUCCESS","Desired Access: Read"
"15:02:07,2392770","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\User\Index\UserSid\S-1-5-21-1954885551-2068432198-3101717203-1001","SUCCESS","Desired Access: Read"
"15:02:07,2394168","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageExternalLocation\Index\UserAndPackage\4^314","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2394883","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\PackageExternalLocation\Index\UserAndPackage\0^314","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2395569","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314","SUCCESS","Desired Access: Read"
"15:02:07,2395856","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314\InstalledLocation","BUFFER OVERFLOW","Length: 144"
"15:02:07,2396088","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314\InstalledLocation","SUCCESS","Type: REG_SZ, Length: 172, Data: C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe"
"15:02:07,2396459","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModel\StateRepository\Cache\Package\Data\314\MutableLink","SUCCESS","Type: REG_NONE, Length: 0"
"15:02:07,2399578","mspaint.exe","20252","CreateFile","C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:02:07,2401828","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2402228","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2402505","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2402774","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2403369","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2403829","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{4D61F8C3-9F09-4856-A71B-239963629241}\ActivatableClassId","SUCCESS","Desired Access: Read"
"15:02:07,2404093","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{4D61F8C3-9F09-4856-A71B-239963629241}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2404958","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2405347","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read"
"15:02:07,2405766","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12"
"15:02:07,2405967","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository"
"15:02:07,2406791","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2407631","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read"
"15:02:07,2408368","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","BUFFER OVERFLOW","Length: 12"
"15:02:07,2408634","mspaint.exe","20252","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx\PackageRepositoryRoot","SUCCESS","Type: REG_SZ, Length: 94, Data: C:\ProgramData\Microsoft\Windows\AppRepository"
"15:02:07,2411130","mspaint.exe","20252","CreateFile","C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:02:07,2413879","mspaint.exe","20252","CreateFile","C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:02:07,2417009","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\WindowsRuntime\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2417581","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.Paint_11.2605.81.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2417854","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.WindowsAppRuntime.2_2.5.1.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2418117","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2418363","mspaint.exe","20252","RegOpenKey","HKCR\ActivatableClasses\Package\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2418673","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{4D61F8C3-9F09-4856-A71B-239963629241}\ActivatableClassId","SUCCESS","Desired Access: Read"
"15:02:07,2418991","mspaint.exe","20252","RegOpenKey","\REGISTRY\A\{4D61F8C3-9F09-4856-A71B-239963629241}\ActivatableClassId\Microsoft.UI.Xaml.Media.AcrylicBrush","NAME NOT FOUND","Desired Access: Read"
"15:02:07,2420019","mspaint.exe","20252","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\Appx","REPARSE GLOBAL","Desired Access: Read"
"15:02:07,2420437","mspaint.exe","20252","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Appx","SUCCESS","Desired Access: Read"
